Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Charles De Ketelaere,BEL,"MF,FW",Atalanta,23-243,2001,2.2,0,5,3,60.0,2.30,1.38,0.00,0.00,13.5,0,0,0,0.7,0.7,0.13,-0.7,-0.7
Rodrigo De Paul,ARG,MF,Atlético Madrid,30-168,1994,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zeno Debast,BEL,DF,Sporting CP,21-015,2003,3.8,1,1,1,100.0,0.27,0.27,1.00,1.00,29.6,0,0,0,0.0,0.0,0.02,+1.0,+1.0
Amar Dedić,BIH,DF,RB Salzburg,22-082,2002,3.0,0,9,3,33.3,3.00,1.00,0.00,0.00,21.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Romain Del Castillo,FRA,FW,Brest,28-224,1996,1.8,0,1,0,0.0,0.55,0.00,0.00,,31.8,1,0,0,0.0,0.0,0.03,0.0,0.0
Ousmane Dembélé,FRA,FW,Paris S-G,27-177,1997,2.9,0,16,3,18.8,5.58,1.05,0.00,0.00,17.3,0,0,0,1.6,1.6,0.10,-1.6,-1.6
Ermedin Demirović,BIH,"FW,MF",Stuttgart,26-228,1998,1.9,0,7,3,42.9,3.62,1.55,0.00,0.00,13.9,0,0,0,0.6,0.6,0.09,-0.6,-0.6
Michele Di Gregorio,ITA,GK,Juventus,27-104,1997,2.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ángel Di María,ARG,FW,Benfica,36-268,1988,2.8,1,6,2,33.3,2.11,0.70,0.00,0.00,23.6,1,1,1,1.2,0.4,0.07,-0.2,-0.4
Bafodé Diakité,FRA,DF,Lille,23-307,2001,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Mamady Diambou,MLI,"MF,DF",RB Salzburg,21-363,2002,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rúben Dias,POR,DF,Manchester City,27-178,1997,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Krépin Diatta,SEN,DF,Monaco,25-257,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Brahim Díaz,MAR,MF,Real Madrid,25-097,1999,0.5,0,3,1,33.3,6.00,2.00,0.00,0.00,19.8,0,0,0,0.4,0.4,0.14,-0.4,-0.4
Luis Díaz,COL,FW,Liverpool,27-300,1997,2.4,3,5,4,80.0,2.12,1.70,0.60,0.75,12.4,0,0,0,1.7,1.7,0.34,+1.3,+1.3
Eric Dier,ENG,DF,Bayern Munich,30-298,1994,0.2,0,1,0,0.0,4.09,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Lucas Digne,FRA,DF,Aston Villa,31-111,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Dimarco,ITA,"DF,MF",Inter,26-364,1997,0.5,0,2,0,0.0,3.67,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Ousmane Diomande,CIV,DF,Sporting CP,20-340,2003,2.3,0,1,0,0.0,0.43,0.00,0.00,,12.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Nasser Djiga,BFA,DF,Red Star,21-359,2002,4.0,0,1,0,0.0,0.25,0.00,0.00,,13.9,0,0,0,0.0,0.0,0.04,0.0,0.0
Berat Djimsiti,ALB,DF,Atalanta,31-263,1993,3.5,1,2,2,100.0,0.57,0.57,0.50,0.50,6.4,0,0,0,1.1,1.1,0.54,-0.1,-0.1
Jeremy Doku,BEL,"FW,MF",Manchester City,22-165,2002,1.3,0,3,1,33.3,2.35,0.78,0.00,0.00,15.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Sergi Dominguez,ESP,"DF,FW",Barcelona,19-221,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gianluigi Donnarumma,ITA,GK,Paris S-G,25-257,1999,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nene Dorgeles,MLI,FW,RB Salzburg,21-321,2002,2.2,0,3,0,0.0,1.35,0.00,0.00,,19.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Désiré Doué,FRA,FW,Paris S-G,19-158,2005,1.1,0,2,0,0.0,1.76,0.00,0.00,,20.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Kamory Doumbia,MLI,MF,Brest,21-264,2003,1.4,0,5,3,60.0,3.69,2.21,0.00,0.00,10.6,0,0,0,1.5,1.5,0.30,-1.5,-1.5
Couhaib Driouech,MAR,FW,PSV Eindhoven,22-205,2002,0.6,0,1,0,0.0,1.67,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.02,0.0,0.0
Vanja Drkušič,SVN,DF,Red Star,25-009,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Joel Drommel,NED,GK,PSV Eindhoven,27-358,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bruno Duarte,BRA,FW,Red Star,28-229,1996,1.1,0,4,1,25.0,3.71,0.93,0.00,0.00,16.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Denzel Dumfries,NED,DF,Inter,28-204,1996,3.2,0,4,1,25.0,1.26,0.31,0.00,0.00,10.7,0,0,0,0.5,0.2,0.05,-0.5,-0.2
Jhon Durán,COL,"FW,MF",Aston Villa,20-331,2003,1.7,2,9,3,33.3,5.44,1.81,0.22,0.67,18.3,0,0,0,0.5,0.5,0.06,+1.5,+1.5
Julien Duranville,BEL,FW,Dortmund,18-187,2006,0.5,0,2,2,100.0,4.19,4.19,0.00,0.00,15.7,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Éderson,BRA,MF,Atalanta,25-124,1999,4.0,0,5,0,0.0,1.25,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Ederson,BRA,GK,Manchester City,31-083,1993,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Eguinaldo,BRA,FW,Shakhtar,20-091,2004,3.4,0,6,2,33.3,1.79,0.60,0.00,0.00,20.4,0,0,0,0.7,0.7,0.11,-0.7,-0.7
Meschak Elia,COD,"MF,FW",Young Boys,27-094,1997,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Elif Elmas,MKD,MF,RB Leipzig,25-045,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Timi Elšnik,SVN,"MF,DF",Red Star,26-193,1998,4.0,0,2,0,0.0,0.50,0.00,0.00,,15.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Breel Embolo,SUI,FW,Monaco,27-268,1997,3.0,1,8,5,62.5,2.68,1.67,0.13,0.20,9.4,0,0,0,1.3,1.3,0.16,-0.3,-0.3
Emerson,BRA,DF,Milan,25-299,1999,3.2,0,2,0,0.0,0.62,0.00,0.00,,14.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Wataru Endo,JPN,MF,Liverpool,31-273,1993,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Endrick,BRA,FW,Real Madrid,18-110,2006,0.7,1,3,2,66.7,4.03,2.69,0.33,0.50,21.0,0,0,0,0.6,0.6,0.21,+0.4,+0.4
Arne Engels,BEL,MF,Celtic,21-061,2003,3.6,1,7,3,42.9,1.97,0.84,0.00,0.00,20.7,1,1,1,1.3,0.5,0.08,-0.3,-0.5
Luis Enrique Palma,HON,FW,Celtic,24-296,2000,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ricardo Esgaio,POR,DF,Sporting CP,31-176,1993,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Giovanni Fabbian,ITA,MF,Bologna,21-299,2003,2.8,0,5,3,60.0,1.77,1.06,0.00,0.00,15.8,0,0,0,0.7,0.7,0.15,-0.7,-0.7
Nicolò Fagioli,ITA,"MF,FW",Juventus,23-270,2001,2.2,0,6,2,33.3,2.67,0.89,0.00,0.00,21.9,1,0,0,0.3,0.3,0.06,-0.3,-0.3
Romain Faivre,FRA,FW,Brest,26-117,1998,0.9,0,1,0,0.0,1.06,0.00,0.00,,10.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ansu Fati,ESP,"FW,MF",Barcelona,22-008,2002,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lewis Ferguson,SCO,MF,Bologna,25-076,1999,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Edimilson Fernandes,SUI,MF,Brest,28-207,1996,2.5,1,4,2,50.0,1.63,0.81,0.25,0.50,25.0,0,0,0,0.2,0.2,0.04,+0.8,+0.8
Matias Fernandez-Pardo,BEL,"MF,FW",Lille,19-279,2005,1.3,0,1,0,0.0,0.76,0.00,0.00,,13.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Ryan Flamingo,NED,DF,PSV Eindhoven,21-313,2002,4.0,1,2,1,50.0,0.50,0.25,0.50,1.00,10.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9
Phil Foden,ENG,MF,Manchester City,24-164,2000,3.4,3,17,7,41.2,5.07,2.09,0.18,0.43,19.9,2,0,0,1.3,1.3,0.08,+1.7,+1.7
Youssouf Fofana,FRA,MF,Milan,25-303,1999,3.8,0,6,1,16.7,1.57,0.26,0.00,0.00,29.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
James Forrest,SCO,FW,Celtic,33-124,1991,0.3,0,1,0,0.0,3.00,0.00,0.00,,19.4,0,0,0,0.0,0.0,0.03,0.0,0.0
Héctor Fort,ESP,DF,Barcelona,18-098,2006,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alejandro Francés,ESP,DF,Girona,22-099,2002,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lassina Franck Traoré,BFA,FW,Shakhtar,23-301,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bartol Franjić,CRO,MF,Shakhtar,24-299,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Davide Frattesi,ITA,MF,Inter,25-017,1999,2.1,0,1,0,0.0,0.48,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Remo Freuler,SUI,MF,Bologna,32-207,1992,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jeremie Frimpong,NED,DF,Leverkusen,23-334,2000,3.3,0,6,1,16.7,1.81,0.30,0.00,0.00,17.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Chris Führich,GER,FW,Stuttgart,26-304,1998,1.8,0,1,0,0.0,0.55,0.00,0.00,,17.6,0,0,0,0.0,0.0,0.04,0.0,0.0
Kyogo Furuhashi,JPN,FW,Celtic,29-293,1995,2.7,1,7,3,42.9,2.60,1.12,0.14,0.33,12.4,0,0,0,1.9,1.9,0.27,-0.9,-0.9
Matteo Gabbia,ITA,DF,Milan,25-018,1999,2.0,0,3,0,0.0,1.51,0.00,0.00,,8.6,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Artur Gajdoš,SVK,MF,Slovan Bratislava,20-293,2004,0.2,0,1,1,100.0,5.29,5.29,0.00,0.00,17.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Cody Gakpo,NED,FW,Liverpool,25-185,1999,2.8,1,11,6,54.5,3.87,2.11,0.09,0.17,18.3,0,0,0,1.6,1.6,0.15,-0.6,-0.6
Javi Galán,ESP,DF,Atlético Madrid,29-355,1994,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Conor Gallagher,ENG,MF,Atlético Madrid,24-276,2000,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,28-139,1996,3.1,0,9,4,44.4,2.95,1.31,0.00,0.00,13.0,0,0,0,1.4,1.4,0.15,-1.4,-1.4
Aleix García,ESP,MF,Leverkusen,27-133,1997,2.8,0,3,0,0.0,1.06,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Eric García,ESP,MF,Barcelona,23-304,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Fran Garcia,ESP,DF,Real Madrid,25-086,1999,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jastin García,ESP,DF,Girona,20-298,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Gatti,ITA,DF,Juventus,26-137,1998,2.6,0,1,0,0.0,0.39,0.00,0.00,,11.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Gavi,ESP,MF,Barcelona,20-095,2004,0.3,0,1,0,0.0,3.10,0.00,0.00,,10.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Jusuf Gazibegović,BIH,DF,Sturm Graz,24-242,2000,4.0,0,5,3,60.0,1.25,0.75,0.00,0.00,25.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Paulo Gazzaniga,ARG,GK,Girona,32-311,1992,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lutsharel Geertruida,NED,DF,RB Leipzig,24-113,2000,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Niklas Geyrhofer,AUT,DF,Sturm Graz,24-271,2000,2.0,0,2,0,0.0,1.01,0.00,0.00,,17.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Alaa Ghram,TUN,DF,Shakhtar,23-107,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bryan Gil,ESP,"FW,MF",Girona,23-271,2001,2.4,0,2,0,0.0,0.83,0.00,0.00,,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Santiago Giménez,MEX,FW,Feyenoord,23-204,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jamie Gittens,ENG,FW,Dortmund,20-092,2004,2.7,3,9,4,44.4,3.33,1.48,0.33,0.75,16.9,0,0,0,1.1,1.1,0.12,+1.9,+1.9
Omri Glazer,ISR,GK,Red Star,28-242,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oscar Gloukh,ISR,"FW,MF",RB Salzburg,20-221,2004,3.8,0,6,2,33.3,1.60,0.53,0.00,0.00,17.8,0,0,0,0.5,0.5,0.09,-0.5,-0.5
Serge Gnabry,GER,FW,Bayern Munich,29-117,1995,3.4,0,7,6,85.7,2.03,1.74,0.00,0.00,16.0,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Ben Godfrey,ENG,DF,Atalanta,26-298,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aleksandr Golovin,RUS,"FW,MF",Monaco,28-162,1996,2.5,0,4,1,25.0,1.60,0.40,0.00,0.00,22.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1
Angel Gomes,ENG,MF,Lille,24-069,2000,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marlon Gomes,BRA,"MF,FW",Shakhtar,20-330,2003,1.0,0,1,0,0.0,1.00,0.00,0.00,,6.3,0,0,0,0.3,0.3,0.26,-0.3,-0.3
Joe Gomez,ENG,DF,Liverpool,27-169,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pedro Gonçalves,POR,MF,Sporting CP,26-133,1998,2.2,0,4,2,50.0,1.79,0.90,0.00,0.00,15.9,0,0,0,0.7,0.7,0.17,-0.7,-0.7
Facundo González,URU,DF,Feyenoord,21-155,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolás González,ARG,FW,Juventus,26-216,1998,0.9,1,2,1,50.0,2.28,1.14,0.50,1.00,7.7,0,0,0,0.7,0.7,0.37,+0.3,+0.3
Jon Gorenc Stanković,SVN,MF,Sturm Graz,28-299,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Leon Goretzka,GER,"MF,DF",Bayern Munich,29-276,1995,0.5,1,1,1,100.0,1.96,1.96,1.00,1.00,11.4,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Lucas Gourna-Douath,FRA,MF,RB Salzburg,21-095,2003,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Gravenberch,NED,MF,Liverpool,22-176,2002,4.0,0,1,0,0.0,0.25,0.00,0.00,,28.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Jack Grealish,ENG,"FW,MF",Manchester City,29-059,1995,1.1,0,3,0,0.0,2.62,0.00,0.00,,14.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33-232,1991,3.5,1,8,1,12.5,2.29,0.29,0.13,1.00,16.5,0,0,0,1.5,1.5,0.18,-0.5,-0.5
Álex Grimaldo,ESP,DF,Leverkusen,29-049,1995,3.7,1,5,2,40.0,1.34,0.53,0.20,0.50,25.9,0,0,0,0.7,0.7,0.15,+0.3,+0.3
Pascal Groß,GER,"MF,DF",Dortmund,33-146,1991,2.7,0,1,1,100.0,0.37,0.37,0.00,0.00,20.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Gabriel Gudmundsson,SWE,DF,Lille,25-193,1999,3.0,0,1,0,0.0,0.33,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Raphaël Guerreiro,POR,DF,Bayern Munich,30-322,1993,1.8,1,3,1,33.3,1.65,0.55,0.33,1.00,19.0,0,0,0,0.2,0.2,0.08,+0.8,+0.8
Daouda Guindo,MLI,"FW,DF",RB Salzburg,22-025,2002,0.2,1,1,1,100.0,4.74,4.74,1.00,1.00,19.7,0,0,0,0.0,0.0,0.03,+1.0,+1.0
Serhou Guirassy,GUI,FW,Dortmund,28-241,1996,3.1,3,8,6,75.0,2.56,1.92,0.13,0.17,15.6,0,2,2,2.3,0.7,0.08,+0.7,+0.3
Péter Gulácsi,HUN,GK,RB Leipzig,34-186,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Arda Güler,TUR,"MF,FW",Real Madrid,19-257,2005,0.5,0,2,1,50.0,4.39,2.20,0.00,0.00,17.1,0,0,0,0.3,0.3,0.16,-0.3,-0.3
İlkay Gündoğan,GER,MF,Manchester City,34-015,1990,2.4,1,8,3,37.5,3.32,1.24,0.13,0.33,15.7,0,0,0,1.1,1.1,0.14,-0.1,-0.1
Miguel Gutiérrez,ESP,"DF,MF",Girona,23-104,2001,4.0,1,6,2,33.3,1.50,0.50,0.17,0.50,20.7,0,0,0,0.5,0.5,0.08,+0.5,+0.5
Joško Gvardiol,CRO,DF,Manchester City,22-290,2002,3.0,0,2,1,50.0,0.66,0.33,0.00,0.00,14.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Viktor Gyökeres,SWE,FW,Sporting CP,26-157,1998,4.0,5,13,6,46.2,3.25,1.50,0.23,0.50,14.5,0,2,2,3.8,2.3,0.18,+1.2,+0.7
Erling Haaland,NOR,FW,Manchester City,24-110,2000,3.5,3,21,10,47.6,5.92,2.82,0.14,0.30,11.7,0,0,1,4.7,4.0,0.19,-1.7,-1.0
Anis Hadj Moussa,ALG,"DF,FW",Feyenoord,22-271,2002,1.0,1,2,2,100.0,1.98,1.98,0.50,0.50,17.9,0,0,0,0.1,0.1,0.06,+0.9,+0.9
Jaouen Hadjam,ALG,DF,Young Boys,21-227,2003,2.7,0,3,0,0.0,1.12,0.00,0.00,,13.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Amadou Haidara,MLI,MF,RB Leipzig,26-282,1998,3.6,0,4,2,50.0,1.11,0.56,0.00,0.00,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Massadio Haïdara,MLI,DF,Brest,31-342,1992,3.1,0,1,0,0.0,0.32,0.00,0.00,,15.5,0,0,0,0.0,0.0,0.05,0.0,0.0
Achraf Hakimi,MAR,DF,Paris S-G,26-004,1998,4.0,1,17,6,35.3,4.25,1.50,0.06,0.17,18.6,1,0,0,1.4,1.4,0.08,-0.4,-0.4
Dávid Hancko,SVK,DF,Feyenoord,26-331,1997,4.0,0,7,0,0.0,1.75,0.00,0.00,,23.5,2,0,0,0.5,0.5,0.07,-0.5,-0.5
Lukáš Haraslín,SVK,FW,Sparta Prague,28-166,1996,2.2,0,6,2,33.3,2.76,0.92,0.00,0.00,22.5,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Conrad Harder,DEN,"MF,FW",Sporting CP,19-215,2005,0.2,0,2,2,100.0,10.59,10.59,0.00,0.00,16.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Reo Hatate,JPN,MF,Celtic,26-353,1997,3.1,1,8,2,25.0,2.59,0.65,0.13,0.50,17.9,0,0,0,0.6,0.6,0.08,+0.4,+0.4
Kai Havertz,GER,"FW,MF",Arsenal,25-150,1999,4.0,1,7,3,42.9,1.75,0.75,0.14,0.33,13.1,0,0,0,0.7,0.7,0.10,+0.3,+0.3
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-259,1997,3.3,0,3,2,66.7,0.92,0.61,0.00,0.00,26.8,1,0,0,0.1,0.1,0.05,-0.1,-0.1
Theo Hernández,FRA,"DF,MF",Milan,27-033,1997,4.0,0,10,1,10.0,2.50,0.25,0.00,0.00,24.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Yangel Herrera,VEN,MF,Girona,26-299,1998,2.6,0,5,1,20.0,1.95,0.39,0.00,0.00,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Isak Hien,SWE,DF,Atalanta,25-300,1999,3.0,0,4,0,0.0,1.33,0.00,0.00,,8.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Stefan Hierländer,AUT,MF,Sturm Graz,33-279,1991,0.1,0,1,0,0.0,9.00,0.00,0.00,,9.8,0,0,0,0.0,0.0,0.03,0.0,0.0
Piero Hincapié,ECU,DF,Leverkusen,22-304,2002,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,11.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Morten Hjulmand,DEN,MF,Sporting CP,25-136,1999,4.0,0,2,0,0.0,0.50,0.00,0.00,,27.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Jonas Hofmann,GER,"MF,FW",Leverkusen,32-117,1992,1.2,0,1,0,0.0,0.83,0.00,0.00,,26.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Tomi Horvat,SVN,MF,Sturm Graz,25-229,1999,1.6,0,3,0,0.0,1.93,0.00,0.00,,23.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Arbër Hoxha,ALB,"DF,FW",Dinamo Zagreb,26-033,1998,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lukáš Hrádecký,FIN,GK,Leverkusen,34-350,1989,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yang Hyunjun,KOR,FW,Celtic,22-167,2002,0.5,0,2,0,0.0,3.91,0.00,0.00,,20.0,0,0,0,0.2,0.2,0.10,-0.2,-0.2
Adam Idah,IRL,FW,Celtic,23-271,2001,1.3,1,3,2,66.7,2.29,1.53,0.33,0.50,7.5,0,0,0,1.3,1.3,0.42,-0.3,-0.3
Danylo Ihnatenko,UKR,MF,Slovan Bratislava,27-240,1997,3.4,0,2,1,50.0,0.59,0.30,0.00,0.00,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
George Ilenikhena,FRA,FW,Monaco,18-084,2006,1.0,1,3,1,33.3,2.97,0.99,0.33,1.00,17.7,0,0,0,0.5,0.5,0.15,+0.5,+0.5
Luka Ilić,SRB,"MF,FW",Red Star,25-129,1999,0.9,0,2,0,0.0,2.22,0.00,0.00,,24.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Marko Ilić,SRB,GK,Red Star,26-279,1998,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Iling-Junior,ENG,"FW,MF",Bologna,21-035,2003,1.3,0,2,0,0.0,1.51,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Kastriot Imeri,SUI,MF,Young Boys,24-134,2000,2.0,1,4,1,25.0,1.96,0.49,0.25,1.00,22.0,1,0,0,0.2,0.2,0.06,+0.8,+0.8
Hwang In-beom,KOR,MF,Feyenoord,28-049,1996,4.0,0,5,2,40.0,1.25,0.50,0.00,0.00,25.3,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Gonçalo Inácio,POR,DF,Sporting CP,23-075,2001,2.1,0,1,0,0.0,0.47,0.00,0.00,,11.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Franco Israel,URU,GK,Sporting CP,24-200,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
