Player,Nation,Pos,Squad,Age,Born,90s,Goals,Shots,SoT,SoT%,Shots/90,SoT/90,Goals/Shots,Goals/SoT,AvgDist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG
Kjell Scherpen,NED,GK,Sturm Graz,24-290,2000,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrik Schick,CZE,FW,Leverkusen,28-289,1996,1.1,0,1,1,100.0,0.89,0.89,0.00,0.00,10.6,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Andreas Schjelderup,NOR,DF,Benfica,20-160,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexander Schlager,AUT,GK,RB Salzburg,28-281,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Nico Schlotterbeck,GER,DF,Dortmund,24-343,1999,4.0,0,2,2,100.0,0.50,0.50,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Kasper Schmeichel,DEN,GK,Celtic,38-003,1986,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Konstantin Schopp,AUT,DF,Sturm Graz,18-314,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jerdy Schouten,NED,MF,PSV Eindhoven,27-301,1997,2.0,1,1,1,100.0,0.50,0.50,1.00,1.00,29.1,0,0,0,0.0,0.0,0.03,+1.0,+1.0
Nicolas Seiwald,AUT,MF,RB Leipzig,23-188,2001,1.5,0,1,0,0.0,0.68,0.00,0.00,,23.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Javier Serrano,ESP,MF,Atlético Madrid,21-297,2003,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Benjamin Šeško,SVN,FW,RB Leipzig,21-161,2003,3.3,3,11,6,54.5,3.31,1.81,0.18,0.33,17.1,0,1,1,2.5,1.7,0.16,+0.5,+0.3
Joaquin Seys,BEL,DF,Club Brugge,19-225,2005,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Zuberu Sharani,GHA,"DF,MF",Slovan Bratislava,24-306,2000,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Danylo Sikan,UKR,FW,Shakhtar,23-206,2001,1.3,0,1,0,0.0,0.75,0.00,0.00,,8.8,0,0,0,0.1,0.1,0.13,-0.1,-0.1
André Silva,POR,FW,RB Leipzig,29-002,1995,0.1,0,1,0,0.0,8.18,0.00,0.00,,16.1,0,0,0,0.2,0.2,0.19,-0.2,-0.2
António Silva,POR,DF,Benfica,21-009,2003,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Bernardo Silva,POR,"MF,FW",Manchester City,30-090,1994,2.5,0,3,0,0.0,1.21,0.00,0.00,,12.2,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Caio Henrique Oliveira Silva,BRA,"DF,MF",Monaco,27-100,1997,2.1,0,1,1,100.0,0.48,0.48,0.00,0.00,4.3,0,0,0,0.2,0.2,0.22,-0.2,-0.2
Abdallah Sima,SEN,FW,Brest,23-144,2001,2.5,3,6,3,50.0,2.42,1.21,0.50,1.00,10.8,0,0,0,1.6,1.6,0.26,+1.4,+1.4
Giuliano Simeone,ARG,"MF,FW",Atlético Madrid,21-326,2002,1.2,0,2,1,50.0,1.73,0.87,0.00,0.00,12.4,0,0,0,0.2,0.2,0.11,-0.2,-0.2
Xavi Simons,NED,MF,RB Leipzig,21-201,2003,2.8,0,7,2,28.6,2.53,0.72,0.00,0.00,19.2,2,0,0,0.5,0.5,0.07,-0.5,-0.5
Jahmai Simpson-Pusey,ENG,DF,Manchester City,19-004,2005,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Wilfried Singo,CIV,DF,Monaco,23-319,2000,3.0,1,3,1,33.3,1.00,0.33,0.33,1.00,22.7,0,0,0,0.1,0.1,0.02,+0.9,+0.9
Michał Skóraś,POL,"MF,FW",Club Brugge,24-267,2000,0.7,0,1,0,0.0,1.36,0.00,0.00,,16.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Łukasz Skorupski,POL,GK,Bologna,33-187,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Andreas Skov Olsen,DEN,"MF,FW",Club Brugge,24-315,1999,2.5,0,5,2,40.0,1.98,0.79,0.00,0.00,19.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4
Gijs Smal,NED,"DF,MF",Feyenoord,27-069,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Rhodri Smith,SUI,DF,Young Boys,18-060,2006,0.3,0,1,0,0.0,3.10,0.00,0.00,,22.3,0,0,0,0.0,0.0,0.01,0.0,0.0
Markus Solbakken,NOR,MF,Sparta Prague,24-106,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jhon Solis,COL,MF,Girona,20-036,2004,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Yann Sommer,SUI,GK,Inter,35-327,1988,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Uroš Spajić,SRB,DF,Red Star,31-269,1993,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dario Špikić,CRO,"FW,DF",Dinamo Zagreb,25-231,1999,1.0,1,2,2,100.0,1.96,1.96,0.50,0.50,13.5,0,0,0,0.1,0.1,0.06,+0.9,+0.9
Jerry St. Juste,NED,DF,Sporting CP,28-020,1996,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Pascal Stenzel,GER,"DF,MF",Stuttgart,28-233,1996,0.8,0,1,0,0.0,1.27,0.00,0.00,,26.2,0,0,0,0.0,0.0,0.01,0.0,0.0
Taras Stepanenko,UKR,MF,Shakhtar,35-092,1989,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raheem Sterling,ENG,"FW,MF",Arsenal,29-336,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Angelo Stiller,GER,MF,Stuttgart,23-218,2001,4.0,0,5,3,60.0,1.25,0.75,0.00,0.00,20.6,1,0,0,0.8,0.8,0.16,-0.8,-0.8
Luka Stojkovic,CRO,MF,Dinamo Zagreb,21-011,2003,0.5,0,2,0,0.0,3.75,0.00,0.00,,21.0,0,0,0,0.3,0.3,0.13,-0.3,-0.3
John Stones,ENG,DF,Manchester City,30-164,1994,1.8,1,3,2,66.7,1.66,1.10,0.33,0.50,9.7,0,0,0,0.3,0.3,0.10,+0.7,+0.7
Dávid Strelec,SVK,FW,Slovan Bratislava,23-218,2001,3.7,1,7,1,14.3,1.91,0.27,0.14,1.00,12.4,0,0,0,1.5,1.5,0.21,-0.5,-0.5
Cristhian Stuani,URU,FW,Girona,38-027,1986,2.1,0,4,2,50.0,1.93,0.96,0.00,0.00,14.3,0,0,1,1.1,0.3,0.08,-1.1,-0.3
Martin Suchomel,CZE,MF,Sparta Prague,22-058,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Petar Sucic,CRO,MF,Dinamo Zagreb,21-014,2003,2.9,2,6,2,33.3,2.05,0.68,0.33,1.00,16.9,0,0,0,1.3,1.3,0.21,+0.7,+0.7
Heorhiy Sudakov,UKR,MF,Shakhtar,22-068,2002,3.9,1,4,1,25.0,1.03,0.26,0.25,1.00,25.5,0,0,1,0.9,0.1,0.04,+0.1,+0.9
Niklas Süle,GER,DF,Dortmund,29-066,1995,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Dominik Szoboszlai,HUN,MF,Liverpool,24-014,2000,3.1,1,5,3,60.0,1.60,0.96,0.20,0.33,13.8,0,0,0,0.9,0.9,0.17,+0.1,+0.1
Július Szöke,SVK,MF,Slovan Bratislava,29-099,1995,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Asger Sørensen,DEN,DF,Sparta Prague,28-156,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alexander Sørloth,NOR,FW,Atlético Madrid,28-339,1995,1.5,0,6,3,50.0,3.94,1.97,0.00,0.00,13.3,0,0,0,1.2,1.2,0.20,-1.2,-1.2
Jonathan Tah,GER,DF,Leverkusen,28-271,1996,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,8.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Dominik Takáč,SVK,GK,Slovan Bratislava,25-301,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Chemsdine Talbi,BEL,"MF,FW",Club Brugge,19-183,2005,0.8,0,1,1,100.0,1.29,1.29,0.00,0.00,23.2,0,0,0,0.0,0.0,0.02,0.0,0.0
Edmond Tapsoba,BFA,DF,Leverkusen,25-280,1999,3.2,0,2,1,50.0,0.62,0.31,0.00,0.00,27.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Mehdi Taremi,IRN,FW,Inter,32-113,1992,3.7,1,4,0,0.0,1.08,0.00,0.00,,16.5,0,1,1,1.2,0.4,0.11,-0.2,-0.4
Greg Taylor,SCO,DF,Celtic,27-003,1997,2.2,0,1,0,0.0,0.45,0.00,0.00,,25.7,0,0,0,0.0,0.0,0.05,0.0,0.0
Aurélien Tchouaméni,FRA,"MF,DF",Real Madrid,24-286,2000,2.3,0,5,2,40.0,2.14,0.86,0.00,0.00,20.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Mathys Tel,FRA,MF,Bayern Munich,19-195,2005,0.1,0,2,1,50.0,36.00,18.00,0.00,0.00,25.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Nathan Tella,NGA,"FW,DF",Leverkusen,25-126,1999,0.8,0,1,0,0.0,1.22,0.00,0.00,,18.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Marc-André ter Stegen,GER,GK,Barcelona,32-192,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Martin Terrier,FRA,MF,Leverkusen,27-249,1997,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Aleksa Terzić,SRB,DF,RB Salzburg,25-083,1999,1.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kévin Théophile-Catherine,FRA,DF,Dinamo Zagreb,35-011,1989,4.0,0,2,0,0.0,0.50,0.00,0.00,,14.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Malick Thiaw,GER,DF,Milan,23-092,2001,1.1,1,2,1,50.0,1.84,0.92,0.50,1.00,4.3,0,0,0,0.4,0.4,0.22,+0.6,+0.6
Khéphren Thuram,FRA,MF,Juventus,23-227,2001,2.1,0,2,1,50.0,0.95,0.47,0.00,0.00,20.1,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Marcus Thuram,FRA,FW,Inter,27-094,1997,1.2,1,5,2,40.0,4.13,1.65,0.20,0.50,13.7,0,0,0,0.6,0.6,0.13,+0.4,+0.4
Youri Tielemans,BEL,MF,Aston Villa,27-185,1997,3.8,1,5,2,40.0,1.31,0.52,0.20,0.50,26.6,1,0,0,0.1,0.1,0.03,+0.9,+0.9
Guus Til,NED,MF,PSV Eindhoven,26-322,1997,3.5,0,7,3,42.9,2.01,0.86,0.00,0.00,13.5,0,0,0,0.8,0.8,0.12,-0.8,-0.8
Malik Tillman,USA,"MF,FW",PSV Eindhoven,22-164,2002,4.0,1,7,2,28.6,1.75,0.50,0.14,0.50,21.1,1,0,0,0.4,0.4,0.05,+0.6,+0.6
Jurriën Timber,NED,DF,Arsenal,23-144,2001,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Quinten Timber,NED,MF,Feyenoord,23-144,2001,3.7,0,5,2,40.0,1.34,0.53,0.00,0.00,20.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Vinicius Tobias,BRA,DF,Shakhtar,20-259,2004,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Marko Tolić,CRO,MF,Slovan Bratislava,28-126,1996,3.8,0,6,1,16.7,1.59,0.26,0.00,0.00,25.4,1,0,0,0.2,0.2,0.03,-0.2,-0.2
Fikayo Tomori,ENG,DF,Milan,26-325,1997,3.9,0,1,1,100.0,0.25,0.25,0.00,0.00,4.9,0,0,0,0.1,0.1,0.10,-0.1,-0.1
Pablo Torre,ESP,MF,Barcelona,21-219,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Raúl Torrente,ESP,DF,Dinamo Zagreb,23-058,2001,3.0,0,1,0,0.0,0.33,0.00,0.00,,12.1,0,0,0,0.0,0.0,0.03,0.0,0.0
Ferrán Torres,ESP,FW,Barcelona,24-253,2000,1.1,0,3,2,66.7,2.67,1.78,0.00,0.00,10.1,0,0,0,0.7,0.7,0.22,-0.7,-0.7
Pau Torres,ESP,DF,Aston Villa,27-297,1997,3.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Lorenzo Torriani,ITA,GK,Milan,19-282,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ousmane Toure,FRA,DF,Lille,19-264,2005,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gernot Trauner,AUT,DF,Feyenoord,32-228,1992,3.0,0,4,0,0.0,1.33,0.00,0.00,,10.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Francisco Trincão,POR,MF,Sporting CP,24-315,1999,3.8,0,8,1,12.5,2.09,0.26,0.00,0.00,21.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Leandro Trossard,BEL,FW,Arsenal,29-340,1994,3.0,0,5,0,0.0,1.64,0.00,0.00,,19.6,0,0,1,1.1,0.3,0.06,-1.1,-0.3
Anatolii Trubin,UKR,GK,Benfica,23-099,2001,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Auston Trusty,USA,DF,Celtic,26-088,1998,3.1,0,1,0,0.0,0.33,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Kostas Tsimikas,GRE,DF,Liverpool,28-180,1996,2.9,0,5,0,0.0,1.71,0.00,0.00,,22.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Viktor Tsyhankov,UKR,FW,Girona,26-359,1997,1.3,0,1,1,100.0,0.78,0.78,0.00,0.00,13.6,0,0,0,0.2,0.2,0.20,-0.2,-0.2
Indrit Tuci,ALB,FW,Sparta Prague,24-055,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Christos Tzolis,GRE,"MF,FW",Club Brugge,22-283,2002,3.5,1,12,6,50.0,3.40,1.70,0.08,0.17,19.9,0,0,0,0.5,0.5,0.04,+0.5,+0.5
Ayase Ueda,JPN,"FW,MF",Feyenoord,26-059,1998,1.9,1,1,1,100.0,0.52,0.52,1.00,1.00,26.5,0,0,1,1.0,0.3,0.26,0.0,+0.7
Filip Ugrinic,SUI,MF,Young Boys,25-308,1999,3.6,0,4,2,50.0,1.10,0.55,0.00,0.00,27.0,1,0,0,0.1,0.1,0.03,-0.1,-0.1
Sven Ulreich,GER,GK,Bayern Munich,36-097,1988,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Deniz Undav,GER,"MF,FW",Stuttgart,28-112,1996,3.2,1,12,4,33.3,3.70,1.23,0.08,0.25,16.6,1,0,0,1.4,1.4,0.12,-0.4,-0.4
Dayot Upamecano,FRA,DF,Bayern Munich,26-012,1998,4.0,0,2,1,50.0,0.50,0.25,0.00,0.00,5.9,0,0,0,0.5,0.5,0.24,-0.5,-0.5
Kacper Urbanski,POL,MF,Bologna,20-062,2004,1.5,0,3,1,33.3,1.94,0.65,0.00,0.00,19.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Josha Vagnoman,GER,DF,Stuttgart,23-333,2000,2.7,0,3,0,0.0,1.12,0.00,0.00,,19.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Álex Valle,ESP,DF,Celtic,20-197,2004,1.8,0,1,1,100.0,0.57,0.57,0.00,0.00,30.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Federico Valverde,URU,MF,Real Madrid,26-109,1998,3.5,0,4,0,0.0,1.14,0.00,0.00,,26.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Virgil van Dijk,NED,DF,Liverpool,33-123,1991,4.0,1,3,2,66.7,0.75,0.50,0.33,0.50,6.8,0,0,0,0.5,0.5,0.15,+0.5,+0.5
Hans Vanaken,BEL,"MF,FW",Club Brugge,32-076,1992,4.0,1,3,0,0.0,0.75,0.00,0.00,,23.7,0,1,1,1.0,0.2,0.06,0.0,-0.2
Vanderson,BRA,DF,Monaco,23-140,2001,3.8,0,3,1,33.3,0.80,0.27,0.00,0.00,24.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Lucas Vázquez,ESP,DF,Real Madrid,33-130,1991,2.5,1,2,2,100.0,0.80,0.80,0.50,0.50,9.6,0,0,0,0.2,0.2,0.12,+0.8,+0.8
Joey Veerman,NED,MF,PSV Eindhoven,25-355,1998,0.7,0,2,1,50.0,2.95,1.48,0.00,0.00,26.6,0,0,0,0.0,0.0,0.02,0.0,0.0
Romeo Vermant,BEL,"FW,MF",Club Brugge,20-289,2004,0.2,0,1,0,0.0,4.29,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.04,0.0,0.0
Arthur Vermeeren,BEL,MF,RB Leipzig,19-275,2005,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Hugo Vetlesen,NOR,MF,Club Brugge,24-253,2000,1.6,0,4,1,25.0,2.50,0.62,0.00,0.00,14.5,0,0,0,0.6,0.6,0.15,-0.6,-0.6
William Vick,DEN,MF,Sturm Graz,21-252,2003,3.7,0,4,2,50.0,1.07,0.54,0.00,0.00,21.4,0,0,0,0.4,0.4,0.10,-0.4,-0.4
Pau Victor Delgado,ESP,FW,Barcelona,22-348,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Peter Vindahl Jensen,DEN,GK,Sparta Prague,26-266,1998,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Alan Virginius,FRA,"FW,MF",Young Boys,21-310,2003,1.5,0,2,0,0.0,1.35,0.00,0.00,,13.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Martin Vitík,CZE,DF,Sparta Prague,21-292,2003,4.0,0,2,0,0.0,0.50,0.00,0.00,,9.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Vitinha,POR,MF,Paris S-G,24-269,2000,2.7,0,2,0,0.0,0.73,0.00,0.00,,32.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dušan Vlahović,SRB,FW,Juventus,24-285,2000,3.5,3,12,5,41.7,3.44,1.43,0.17,0.40,16.5,0,1,1,2.4,1.6,0.13,+0.6,+0.4
Siemen Voet,BEL,DF,Slovan Bratislava,24-279,2000,1.0,0,1,0,0.0,1.00,0.00,0.00,,13.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Matúš Vojtko,SVK,DF,Slovan Bratislava,24-034,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Stefan de Vrij,NED,DF,Inter,32-277,1992,2.7,0,1,0,0.0,0.37,0.00,0.00,,7.8,0,0,0,0.1,0.1,0.15,-0.1,-0.1
Kyle Walker,ENG,DF,Manchester City,34-164,1990,0.1,0,1,1,100.0,6.92,6.92,0.00,0.00,25.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Ollie Watkins,ENG,FW,Aston Villa,28-314,1995,2.6,0,6,0,0.0,2.32,0.00,0.00,,15.1,0,0,0,0.8,0.8,0.14,-0.8,-0.8
Timothy Weah,USA,FW,Juventus,24-260,2000,0.9,0,1,0,0.0,1.11,0.00,0.00,,24.7,0,0,0,0.0,0.0,0.01,0.0,0.0
Vladimír Weiss,SVK,"FW,MF",Slovan Bratislava,34-344,1989,1.5,0,1,0,0.0,0.65,0.00,0.00,,11.7,0,0,0,0.2,0.2,0.19,-0.2,-0.2
Timon Wellenreuther,GER,GK,Feyenoord,28-341,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Ben White,ENG,DF,Arsenal,27-031,1997,2.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tomáš Wiesner,CZE,MF,Sparta Prague,27-114,1997,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Wimmer,AUT,DF,Slovan Bratislava,31-359,1992,3.0,1,2,1,50.0,0.67,0.33,0.50,1.00,20.0,0,0,0,0.1,0.1,0.05,+0.9,+0.9
Florian Wirtz,GER,"MF,FW",Leverkusen,21-189,2003,3.8,3,10,6,60.0,2.65,1.59,0.30,0.50,17.3,0,0,0,1.8,1.8,0.18,+1.2,+1.2
Axel Witsel,BEL,DF,Atlético Madrid,35-301,1989,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Gregory Wüthrich,SUI,DF,Sturm Graz,29-340,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Granit Xhaka,SUI,MF,Leverkusen,32-042,1992,3.2,0,2,0,0.0,0.62,0.00,0.00,,23.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Malick Yalcouye,CIV,MF,Sturm Graz,18-356,2005,3.4,0,5,0,0.0,1.47,0.00,0.00,,24.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
Lamine Yamal,ESP,FW,Barcelona,17-118,2007,3.6,1,11,5,45.5,3.03,1.38,0.09,0.20,22.0,0,0,0,0.5,0.5,0.05,+0.5,+0.5
Erencan Yardimci,TUR,FW,Sturm Graz,22-278,2002,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Kenan Yıldız,TUR,FW,Juventus,19-188,2005,3.3,1,8,2,25.0,2.42,0.61,0.13,0.50,19.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7
Seol Youngwoo,KOR,DF,Red Star,25-339,1998,4.0,0,2,0,0.0,0.50,0.00,0.00,,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Dan-Axel Zagadou,FRA,DF,Stuttgart,25-158,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Danijel Zagorac,CRO,GK,Dinamo Zagreb,37-275,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Warren Zaïre-Emery,FRA,MF,Paris S-G,18-245,2006,3.7,1,5,1,20.0,1.36,0.27,0.20,1.00,12.8,0,0,0,1.0,1.0,0.20,0.0,0.0
Denis Zakaria,SUI,MF,Monaco,27-354,1996,3.0,1,3,0,0.0,1.02,0.00,0.00,,26.9,0,1,1,0.9,0.1,0.03,+0.1,-0.1
Nicolò Zaniolo,ITA,"FW,MF",Atalanta,25-129,1999,1.0,1,2,1,50.0,2.07,1.03,0.50,1.00,20.4,0,0,0,0.6,0.6,0.29,+0.4,+0.4
Davide Zappacosta,ITA,DF,Atalanta,32-150,1992,3.8,0,6,0,0.0,1.59,0.00,0.00,,20.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Gjivai Zechiël,NED,MF,Feyenoord,20-160,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Jaroslav Zelený,CZE,DF,Sparta Prague,32-080,1992,2.0,0,1,0,0.0,0.50,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Ramiz Zerrouki,ALG,"MF,FW",Feyenoord,26-166,1998,0.8,0,1,0,0.0,1.20,0.00,0.00,,22.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Edon Zhegrova,KVX,"FW,MF",Lille,25-222,1999,3.8,1,8,3,37.5,2.09,0.78,0.13,0.33,20.9,1,0,0,0.4,0.4,0.05,+0.6,+0.6
Piotr Zieliński,POL,MF,Inter,30-172,1994,2.7,0,6,0,0.0,2.20,0.00,0.00,,23.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Oleksandr Zinchenko,UKR,DF,Arsenal,27-329,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Tanguy Zoukrou,FRA,DF,Young Boys,21-185,2003,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Oleksandr Zubkov,UKR,"FW,MF",Shakhtar,28-097,1996,3.4,1,8,2,25.0,2.36,0.59,0.13,0.50,19.0,0,0,0,1.1,1.1,0.14,-0.1,-0.1
Lovro Zvonarek,CRO,"MF,FW",Sturm Graz,19-184,2005,1.3,0,2,0,0.0,1.54,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Martin Ødegaard,NOR,MF,Arsenal,25-327,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0
Łukasz Łakomy,POL,MF,Young Boys,23-295,2001,1.6,0,4,1,25.0,2.52,0.63,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
