Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
EDU,BRA,DF,Vitória,24-123,2000,2.0,1,0,0,0,1,0,0,1,2,0,0,0,7,4,3,57.1
Carlos Eduardo,BRA,"FW,MF",Vitória,28-007,1996,5.1,1,0,0,7,13,4,5,1,13,1,1,0,20,12,13,48.0
Carlos Eduardo,BRA,"FW,MF",Atlético Mineiro,20-146,2004,11.2,1,0,0,26,26,3,9,9,19,0,0,0,29,18,29,38.3
Carlos Eduardo,BRA,"FW,MF",Botafogo (RJ),35-000,1989,6.8,1,0,0,9,9,1,8,6,3,0,0,0,13,7,11,38.9
Alysson Edward,BRA,"MF,FW",Grêmio,18-165,2006,0.5,0,0,0,4,5,0,1,0,1,0,0,0,2,1,1,50.0
Eli,BRA,FW,Atl Goianiense,20-208,2004,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
Kauã Elias,BRA,FW,Fluminense,18-203,2006,10.4,2,0,0,12,7,2,2,3,7,0,0,0,46,13,52,20.0
Rafael Elias,BRA,FW,Cruzeiro,25-188,1999,1.1,2,0,0,4,2,1,0,0,0,0,0,0,3,1,2,33.3
Eliédson,BRA,MF,Criciúma,21-214,2003,0.3,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,
Rodrigo Ely,BRA,DF,Grêmio,30-349,1993,13.9,4,0,0,11,10,1,0,18,18,0,1,0,30,60,22,73.2
Emersonn,BRA,"FW,MF",Ath Paranaense,20-093,2004,1.8,0,0,0,1,1,0,3,1,1,0,0,0,7,6,6,50.0
Leandro Emmanuel Martínez,ARG,"MF,FW",Fortaleza,30-135,1994,5.8,3,0,0,7,13,1,18,2,7,0,0,0,32,3,5,37.5
Alan Empereur,BRA,DF,Cuiabá,30-221,1994,23.8,8,0,0,12,13,0,10,21,13,0,0,0,84,38,36,51.4
Endrick,BRA,"MF,FW",Palmeiras,18-088,2006,5.0,3,0,0,13,18,0,3,0,2,1,0,0,16,3,6,33.3
Erick,BRA,"MF,DF",Ath Paranaense,26-338,1997,20.9,1,0,0,28,23,1,6,33,26,0,0,0,77,36,39,48.0
Erick,BRA,"FW,MF",São Paulo,26-312,1997,5.7,3,0,0,11,12,0,25,4,5,0,1,0,21,2,4,33.3
Erick,BRA,FW,Juventude,27-288,1997,19.1,1,0,0,12,11,5,17,11,15,0,0,0,56,15,23,39.5
Esquerdinha,BRA,"DF,FW",Fluminense,18-232,2006,1.4,0,0,0,1,1,0,10,0,0,0,0,0,3,0,3,0.0
Lucas Esquivel,ARG,DF,Ath Paranaense,23-003,2001,20.6,5,1,1,23,18,0,99,25,34,0,0,0,98,24,12,66.7
Estevão,BRA,FW,Palmeiras,18-176,2006,15.7,2,0,0,20,20,4,45,6,18,1,0,0,74,9,16,36.0
Lucas Esteves,BRA,"DF,MF",Vitória,24-115,2000,24.6,8,0,0,29,21,7,90,22,32,1,0,0,100,44,26,62.9
Guilherme Estrella,BRA,MF,Vasco da Gama,19-178,2005,1.6,1,0,0,4,4,0,2,3,0,0,0,0,6,1,3,25.0
Oscar Estupiñan,COL,"FW,MF",Bahia,27-293,1996,2.8,1,0,0,5,1,1,0,1,1,0,0,0,2,9,11,45.0
Lucas Evangelista,BRA,MF,Red Bull Bragantino,29-164,1995,19.7,3,0,0,22,43,4,31,13,16,0,0,0,82,25,44,36.2
Everaldo,BRA,"MF,FW",Vitória,30-142,1994,2.4,2,0,0,6,12,0,12,0,3,0,0,0,8,0,1,0.0
Éverson,BRA,GK,Atlético Mineiro,34-087,1990,17.9,5,1,0,1,4,0,0,0,1,0,0,0,28,2,0,100.0
Everton,BRA,"FW,MF",Grêmio,27-214,1997,5.1,4,0,0,8,8,1,2,1,5,0,0,0,18,3,17,15.0
Everton,BRA,FW,Red Bull Bragantino,22-236,2002,0.3,1,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0.0
Evertton,BRA,MF,Flamengo,21-232,2003,2.0,1,0,0,2,4,0,0,3,6,0,0,0,10,3,3,50.0
Ewerton,BRA,"DF,FW",Juventude,23-342,2000,7.8,0,0,0,2,7,1,16,6,6,0,0,0,33,15,17,46.9
Fabiano,BRA,DF,Botafogo (RJ),18-185,2006,0.2,0,0,0,0,3,0,0,0,2,0,0,0,2,0,2,0.0
Bruno Fabiano Alves,BRA,DF,Cuiabá,33-184,1991,13.4,1,0,0,10,12,0,2,17,7,0,0,0,28,28,18,60.9
Fabinho,BRA,MF,Palmeiras,22-191,2002,5.4,2,0,0,6,6,0,1,6,4,0,0,0,24,9,8,52.9
Fábio,BRA,GK,Fluminense,44-017,1980,28.0,2,0,0,0,4,0,0,2,1,0,0,0,28,9,0,100.0
Fábio,BRA,DF,Grêmio,34-100,1990,7.5,1,1,0,6,14,0,21,5,7,0,1,0,32,13,13,50.0
Fabrício,BRA,GK,Internacional,38-284,1986,8.0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,100.0
Fabrício,BRA,GK,Red Bull Bragantino,24-124,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Fagner,BRA,DF,Corinthians,35-128,1989,9.1,3,1,1,4,9,0,42,11,8,0,1,0,37,1,3,25.0
Rodrigo Fagundes,BRA,DF,Criciúma,37-221,1987,24.0,7,0,0,24,11,3,5,32,30,0,2,0,117,71,32,68.9
Luiz Felipe,BRA,DF,Atl Goianiense,31-038,1993,9.1,4,1,0,14,3,0,1,15,8,1,1,0,24,19,7,73.1
Marcos Felipe,BRA,GK,Bahia,28-187,1996,29.0,2,0,0,1,4,0,0,0,1,0,0,0,42,5,1,83.3
Lucas Fernandes,BRA,"MF,FW",Cuiabá,27-027,1997,9.1,3,0,0,11,13,0,23,7,4,0,0,0,32,7,6,53.8
Matheus Fernandes,BRA,MF,Red Bull Bragantino,26-109,1998,5.4,2,0,0,11,8,0,1,11,19,0,0,0,38,7,2,77.8
Nathan Fernandes,BRA,"FW,MF",Grêmio,19-244,2005,5.5,3,0,0,10,13,1,3,4,6,0,0,0,12,1,10,9.1
Gatito Fernández,PAR,GK,Botafogo (RJ),36-202,1988,3.0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Fernandinho,BRA,MF,Ath Paranaense,39-166,1985,15.2,6,0,0,29,21,1,46,10,18,0,0,0,91,17,11,60.7
Fernando,BRA,DF,Ath Paranaense,25-033,1999,6.3,2,0,0,9,7,0,23,12,4,0,0,0,22,13,7,65.0
Fernando,BRA,"MF,DF",Internacional,37-084,1987,14.3,6,0,0,22,7,2,0,19,19,0,0,0,85,27,15,64.3
Luiz Fernando,BRA,"FW,MF",Atl Goianiense,28-001,1996,23.2,6,0,0,24,40,9,25,13,11,0,0,0,102,19,48,28.4
Nahuel Ferraresi,VEN,DF,São Paulo,25-333,1998,10.0,2,0,0,10,4,0,10,8,18,0,0,0,45,13,15,46.4
Ferreira,BRA,"FW,MF",São Paulo,26-291,1997,9.5,4,0,0,10,29,1,43,4,12,1,0,0,47,3,6,33.3
Jean Carlos Alves Ferreira,BRA,"MF,FW",Atl Goianiense,19-162,2005,0.1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0.0
Tobias Figueiredo,POR,DF,Criciúma,30-258,1994,15.1,5,0,0,13,7,0,0,21,11,0,0,1,49,53,15,77.9
Filipinho,BRA,MF,Ath Paranaense,22-365,2001,2.0,2,0,0,4,7,0,2,6,9,0,0,0,8,0,1,0.0
Alan Franco,ECU,MF,Atlético Mineiro,26-057,1998,15.1,4,0,0,27,12,0,10,18,15,0,0,0,56,24,11,68.6
Alan Franco,ARG,DF,São Paulo,28-006,1996,16.5,6,1,0,15,4,1,0,8,12,0,0,1,90,34,27,55.7
Gonzalo Freitas,URU,MF,Atl Goianiense,33-015,1991,6.9,4,0,0,15,5,0,1,10,10,0,2,0,22,21,11,65.6
Lucas Freitas,BRA,DF,Juventude,23-271,2001,7.3,3,1,1,8,4,1,1,5,5,0,2,0,21,12,12,50.0
Marlon Freitas,BRA,MF,Botafogo (RJ),29-204,1995,19.4,6,0,0,17,7,0,14,16,21,0,0,0,84,8,15,34.8
Bruno Fuchs,BRA,DF,Atlético Mineiro,25-199,1999,18.6,9,1,1,19,12,0,8,24,22,0,0,0,86,26,17,60.5
Gabriel Fuentes,COL,DF,Fluminense,27-251,1997,0.4,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,100.0
Gabriel,BRA,DF,Bahia,23-164,2001,27.0,4,0,0,31,11,0,1,42,37,0,0,0,85,100,36,73.5
Gabriel,BRA,MF,Ath Paranaense,32-099,1992,11.0,3,0,0,15,10,0,5,16,21,0,0,0,72,14,19,42.4
Gabriel,BRA,MF,Fluminense,31-029,1993,2.6,1,0,0,8,5,1,3,10,7,0,0,0,13,5,2,71.4
Gabriel,BRA,GK,Juventude,32-020,1992,25.5,4,1,0,2,4,0,0,0,0,0,1,0,29,9,1,90.0
Marquinhos Gabriel,BRA,MF,Criciúma,34-088,1990,10.4,4,0,0,7,12,4,20,6,6,0,0,0,56,5,12,29.4
Zé Gabriel,BRA,MF,Vasco da Gama,25-270,1999,5.1,3,0,0,13,6,0,1,5,11,0,0,0,33,11,7,61.1
Pablo Galdames Millán,CHI,MF,Vasco da Gama,27-292,1996,8.7,3,0,0,25,10,1,15,10,11,0,0,0,42,3,3,50.0
Giuliano Galoppo,ARG,MF,São Paulo,25-121,1999,4.3,2,0,0,8,7,0,6,6,4,0,0,0,18,10,5,66.7
Léo Gamalho,BRA,FW,Vitória,38-261,1986,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0
Mateo Gamarra,PAR,DF,Ath Paranaense,23-363,2000,13.3,7,0,0,15,8,0,3,19,14,0,0,0,66,43,32,57.3
Ganso,BRA,MF,Fluminense,35-005,1989,19.7,10,0,0,18,29,1,58,11,21,0,0,0,74,7,15,31.8
García,BRA,"MF,FW",Palmeiras,22-287,2002,0.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
Luan Garcia,BRA,DF,Palmeiras,31-160,1993,2.6,0,0,0,3,4,0,0,2,1,0,0,0,8,4,0,100.0
Rodrigo Garro,ARG,"MF,FW",Corinthians,26-287,1998,25.3,8,0,0,31,94,3,192,20,23,0,1,0,122,10,26,27.8
Wesley Gasolina,BRA,"DF,MF",Cruzeiro,24-218,2000,0.5,0,0,0,0,1,0,7,0,1,0,0,0,5,0,1,0.0
Pedro Geromel,BRA,DF,Grêmio,39-026,1985,6.0,3,0,0,2,3,0,2,4,7,0,0,0,20,15,8,65.2
Gerson,BRA,"MF,FW",Flamengo,27-150,1997,22.3,1,0,0,25,51,3,29,4,34,0,0,0,114,26,27,49.1
Agustín Giay,ARG,DF,Palmeiras,20-275,2004,5.5,1,0,0,10,11,0,12,6,10,0,0,0,19,4,3,57.1
Gilberto,BRA,DF,Bahia,31-224,1993,10.3,1,0,0,10,15,2,32,5,15,0,0,0,42,13,9,59.1
Gilberto,BRA,FW,Juventude,35-134,1989,9.7,4,0,0,16,10,4,10,2,2,0,0,0,13,23,26,46.9
Luciano Giménez,ARG,"FW,MF",Cuiabá,24-242,2000,0.8,0,1,0,3,0,1,0,0,0,0,0,0,1,3,4,42.9
Giovane,BRA,"FW,MF",Corinthians,20-328,2003,3.0,1,0,0,6,6,2,10,0,0,0,0,0,7,5,5,50.0
Leonardo Godoy,ARG,DF,Ath Paranaense,29-172,1995,11.9,3,0,0,24,12,1,37,7,11,0,0,0,40,6,12,33.3
Davi Goes,BRA,MF,Juventude,19-117,2005,0.6,1,0,0,1,1,0,0,0,2,0,0,0,3,0,2,0.0
Bruno Gomes,BRA,"DF,MF",Internacional,23-196,2001,15.0,2,0,0,24,28,0,33,12,23,1,0,0,75,16,21,43.2
Igor Gomes,BRA,MF,Atlético Mineiro,25-214,1999,12.2,5,0,0,16,20,0,33,7,11,0,1,0,67,7,10,41.2
Igor Gomes,BRA,DF,Internacional,23-225,2001,7.6,2,0,0,8,7,0,11,7,9,0,0,0,36,20,23,46.5
William Gomes,BRA,"FW,MF",São Paulo,18-216,2006,3.9,2,0,0,4,1,2,22,2,7,0,0,0,14,2,7,22.2
Gustavo Gómez,PAR,DF,Palmeiras,31-164,1993,19.0,6,0,0,33,14,6,4,24,18,0,1,1,51,62,47,56.9
Diego Gonçalves,BRA,"FW,MF",Juventude,30-087,1994,1.5,0,0,0,1,5,2,2,1,3,0,0,0,7,6,5,54.5
Mateus Gonçalves Martins,BRA,"MF,FW",Vitória,30-019,1994,2.3,0,0,0,1,3,0,6,0,1,0,0,0,11,1,3,25.0
Matheus Gonçalves,BRA,"FW,MF",Flamengo,19-060,2005,4.1,1,0,0,9,4,0,23,4,4,0,0,0,19,3,5,37.5
Yony González,COL,"FW,MF",Atl Goianiense,30-098,1994,3.0,0,0,0,6,9,0,14,1,2,0,0,0,12,6,7,46.2
Gregore,BRA,MF,Botafogo (RJ),30-229,1994,15.9,8,0,0,69,11,1,8,21,45,1,0,0,93,35,25,58.3
Guga,BRA,DF,Fluminense,26-049,1998,2.9,3,1,0,7,3,0,3,2,6,0,0,0,11,2,2,50.0
Guilherme,BRA,DF,Red Bull Bragantino,22-246,2002,7.0,1,0,0,8,4,1,29,10,8,0,0,0,21,12,14,46.2
Luis Guilherme,BRA,"FW,DF",Palmeiras,18-251,2006,2.0,0,0,0,0,3,0,13,0,2,0,0,0,5,5,3,62.5
Zé Guilherme,BRA,DF,Grêmio,19-215,2005,2.5,0,0,0,4,4,0,6,7,7,0,0,0,16,5,4,55.6
Gustavinho,BRA,"MF,FW",Red Bull Bragantino,20-177,2004,9.0,1,0,0,13,7,0,42,4,9,0,0,0,42,10,28,26.3
Gustavo,BRA,GK,Criciúma,31-221,1993,25.7,4,1,1,1,2,0,0,0,0,0,0,0,19,4,2,66.7
Luiz Gustavo,BRA,DF,Atl Goianiense,21-140,2003,0.5,0,0,0,1,0,0,0,1,0,0,0,0,3,2,1,66.7
Luiz Gustavo,BRA,MF,São Paulo,37-086,1987,17.7,3,0,0,27,19,0,9,26,15,0,0,0,71,11,10,52.4
Ryan Gustavo,BRA,MF,Corinthians,21-094,2003,5.8,2,0,0,15,6,0,3,7,14,0,0,0,21,3,6,33.3
Rafael Haller,URU,DF,Atl Goianiense,24-061,2000,0.6,0,0,0,0,0,0,3,2,1,0,0,0,5,4,2,66.7
Lucas Halter,BRA,DF,Botafogo (RJ),24-168,2000,14.8,4,0,0,18,6,0,0,11,10,0,1,0,48,16,18,47.1
Héctor,ESP,"FW,DF",Corinthians,29-033,1995,0.7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,0.0
Thiago Heleno,BRA,DF,Ath Paranaense,36-030,1988,16.5,4,0,0,16,7,0,0,21,9,0,0,0,48,36,23,61.0
Helinho,BRA,"FW,MF",Red Bull Bragantino,24-175,2000,12.2,4,0,0,16,14,1,71,10,6,0,0,0,75,8,18,30.8
Henrique,BRA,FW,São Paulo,17-343,2006,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
Bruno Henrique,BRA,FW,Flamengo,33-292,1990,14.9,5,0,0,33,46,3,19,10,12,2,0,0,57,27,29,48.2
Bruno Henrique,BRA,"MF,FW",Internacional,34-362,1989,16.0,3,0,0,38,17,1,57,11,21,0,0,0,77,17,17,50.0
Gustavo Henrique,BRA,DF,Corinthians,31-207,1993,10.4,6,1,1,10,5,0,2,13,8,0,0,0,22,34,17,66.7
Luiz Henrique,BRA,"FW,MF",Botafogo (RJ),23-289,2001,21.2,3,0,0,25,49,7,38,10,26,3,0,0,79,22,35,38.6
Matheus Henrique,BRA,"MF,FW",Cruzeiro,26-303,1997,10.9,4,0,0,15,16,1,18,6,11,0,0,0,65,9,8,52.9
Paulo Henrique,BRA,DF,Vasco da Gama,28-084,1996,22.4,4,0,0,35,19,0,74,34,49,0,0,0,135,16,17,48.5
Pedro Henrique,BRA,"FW,MF",Corinthians,34-123,1990,3.8,2,0,0,6,8,4,16,1,4,0,0,0,9,8,7,53.3
Pedro Henrique,BRA,DF,Red Bull Bragantino,29-015,1995,17.8,3,0,0,17,13,0,1,11,25,0,2,0,71,35,35,50.0
Hércules,BRA,MF,Fortaleza,23-363,2000,19.0,6,2,0,32,8,0,21,5,24,0,0,0,84,7,19,26.9
Marcelo Hermes,BRA,"DF,MF",Criciúma,29-259,1995,26.6,4,0,0,25,13,2,160,34,26,0,0,0,94,27,35,43.5
Diego Hernández,URU,"FW,MF",Botafogo (RJ),24-117,2000,2.3,3,0,0,12,6,1,16,1,4,0,0,0,18,1,1,50.0
Lucca Holanda,BRA,"FW,MF",Internacional,21-198,2003,3.0,0,0,0,6,7,1,2,0,3,0,0,0,5,7,12,36.8
Hugo,BRA,DF,Corinthians,27-049,1997,19.3,2,0,0,37,10,0,19,21,22,0,1,0,73,43,26,62.3
Hugo,BRA,DF,Botafogo (RJ),23-027,2001,4.9,0,0,0,7,7,0,19,5,7,0,1,0,22,1,6,14.3
Vitor Hugo Amorim,BRA,"MF,FW",Cruzeiro,20-242,2004,4.8,2,0,0,2,5,1,5,3,3,0,0,0,20,1,2,33.3
José Hugo,BRA,"MF,FW",Vitória,25-000,1999,5.9,2,0,0,11,12,1,33,5,11,0,0,0,33,9,14,39.1
Victor Hugo,BRA,MF,Atlético Mineiro,19-341,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Victor Hugo,BRA,"FW,MF",Flamengo,20-159,2004,2.9,1,0,0,1,3,0,5,0,4,0,0,0,14,4,7,36.4
Victor Hugo,BRA,MF,Fluminense,20-160,2004,0.5,1,0,0,2,0,0,0,1,0,0,0,0,5,0,0,
Vitor Hugo,BRA,DF,Bahia,33-150,1991,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0
Hulk,BRA,FW,Atlético Mineiro,38-084,1986,16.1,5,1,1,20,54,7,19,1,4,1,0,0,30,15,19,44.1
José Hurtado,ECU,DF,Red Bull Bragantino,22-299,2001,8.4,1,0,0,7,4,1,26,10,10,0,0,0,31,8,12,40.0
Hyoran,BRA,"FW,MF",Internacional,31-145,1993,3.7,0,0,0,7,9,1,14,0,6,0,0,0,11,2,4,33.3
Iago,BRA,"DF,MF",Bahia,27-208,1997,4.2,0,0,0,5,6,0,8,6,7,0,0,0,16,4,0,100.0
Ignácio,BRA,DF,Fluminense,27-321,1996,2.0,0,0,0,2,3,0,0,0,6,0,0,0,3,7,2,77.8
Juan Ignacio Dinenno,ARG,"FW,DF",Cruzeiro,30-050,1994,2.7,0,0,0,1,3,1,0,0,2,0,0,0,5,10,9,52.6
Igor,BRA,MF,Flamengo,21-224,2003,0.8,1,0,0,1,2,0,0,3,3,0,0,0,6,1,3,25.0
Igor,BRA,FW,Botafogo (RJ),23-235,2001,8.7,2,0,0,17,29,5,3,1,2,0,0,0,28,25,43,36.8
Gabriel Inocêncio,BRA,DF,Juventude,30-058,1994,9.6,2,0,0,21,17,2,19,9,18,0,2,0,60,14,12,53.8
Isaac,BRA,FW,Atlético Mineiro,20-205,2004,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Isaac,BRA,"FW,DF",Fluminense,20-176,2004,1.7,0,0,0,1,5,0,2,0,2,0,0,0,6,0,1,0.0
Zé Ivaldo,BRA,DF,Cruzeiro,27-239,1997,23.2,7,0,0,23,19,3,12,15,16,0,1,0,108,46,17,73.0
Jadsom,BRA,"MF,DF",Red Bull Bragantino,23-150,2001,13.1,7,1,0,31,2,0,12,18,32,0,0,0,57,11,19,36.7
Jadson,BRA,MF,Juventude,31-048,1993,23.7,13,1,1,33,48,1,19,29,32,0,0,0,156,8,22,26.7
Jadson,BRA,MF,Cuiabá,19-068,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Janderson,BRA,"FW,MF",Atl Goianiense,25-234,1999,7.6,3,1,0,14,14,0,57,3,9,0,0,0,37,1,8,11.1
Janderson,BRA,"FW,MF",Vitória,25-164,1999,11.2,6,0,0,20,16,2,11,2,10,0,0,0,45,29,47,38.2
Jandrei,BRA,GK,São Paulo,31-230,1993,12.0,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,100.0
Léo Jardim,BRA,GK,Vasco da Gama,29-211,1995,29.0,0,0,0,0,1,0,0,0,0,0,0,0,26,5,2,71.4
Jeffinho,BRA,"FW,MF",Botafogo (RJ),24-292,1999,3.6,2,0,0,7,6,0,1,2,2,0,0,0,19,2,5,28.6
Jemerson,BRA,DF,Atlético Mineiro,32-054,1992,2.3,2,0,0,2,4,0,1,5,1,0,0,0,10,8,2,80.0
Jemerson,BRA,DF,Grêmio,32-054,1992,4.7,2,0,0,10,0,1,0,4,3,0,1,0,16,4,7,36.4
Caíque de Jesus Gonçalves,BRA,MF,Juventude,29-007,1995,15.8,5,0,0,20,28,0,2,24,24,0,1,0,95,14,13,51.9
John,BRA,GK,Botafogo (RJ),28-247,1996,26.0,2,0,0,1,3,0,0,0,0,0,0,0,22,6,0,100.0
Felipe Jonatan,BRA,DF,Fortaleza,26-245,1998,15.7,0,0,0,11,25,1,45,23,14,0,0,0,73,16,16,50.0
Jonathan,BRA,DF,Cruzeiro,20-143,2004,0.8,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
Jonathan,BRA,DF,Criciúma,32-053,1992,6.0,0,0,0,6,2,0,14,6,5,0,0,0,32,4,9,30.8
Kaio Jorge,BRA,FW,Cruzeiro,22-267,2002,10.0,2,0,0,19,12,2,3,0,1,0,0,0,13,15,33,31.3
Jorginho,BRA,"MF,FW",Atl Goianiense,33-286,1991,0.8,1,0,0,1,3,0,2,1,0,1,0,0,3,1,1,50.0
Jhonatan Jowjow,BRA,MF,Palmeiras,22-038,2002,1.6,0,0,0,0,1,0,8,3,3,0,0,0,9,1,5,16.7
Jhonatan Jowjow,BRA,"MF,FW",Red Bull Bragantino,22-038,2002,5.8,2,0,0,10,5,0,9,1,13,1,0,0,23,3,5,37.5
Daniel Jr,BRA,"MF,FW",Vitória,22-161,2002,1.5,1,0,0,1,7,0,5,0,1,0,0,0,11,1,0,100.0
Luciano Juba,BRA,DF,Bahia,25-049,1999,25.9,1,0,0,7,11,2,86,45,25,0,0,0,146,22,20,52.4
Juliano,BRA,FW,Red Bull Bragantino,16-230,2008,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0
Julimar,BRA,"FW,MF",Ath Paranaense,23-266,2001,14.6,2,0,0,21,8,4,36,12,17,0,0,0,55,41,32,56.2
Kaiki,BRA,DF,Cruzeiro,21-223,2003,10.3,2,0,0,15,19,2,25,21,26,0,0,0,54,11,20,35.5
Lucas Kal,BRA,"MF,DF",Atl Goianiense,28-215,1996,12.8,1,0,0,11,4,0,7,15,7,0,0,0,45,14,12,53.8
Walter Kannemann,ARG,DF,Grêmio,33-217,1991,11.1,7,1,0,23,9,0,0,19,12,0,1,0,31,28,6,82.4
Kanu,BRA,DF,Bahia,27-224,1997,22.0,10,0,0,27,22,0,0,25,9,0,0,0,77,38,23,62.3
Alan Kardec,BRA,"FW,DF",Atlético Mineiro,35-279,1989,2.2,0,0,0,4,3,1,0,0,0,0,0,0,4,14,8,63.6
Kauan,BRA,MF,Fortaleza,19-184,2005,0.6,0,0,0,0,2,0,0,1,0,0,0,0,2,2,1,66.7
Kauê,BRA,"MF,FW",Botafogo (RJ),19-361,2004,1.9,0,0,0,6,2,0,6,0,0,0,0,0,6,2,2,50.0
Kayke,BRA,"MF,FW",Corinthians,20-172,2004,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Renato Kayser,BRA,FW,Criciúma,28-243,1996,0.9,0,0,0,0,2,2,0,0,0,0,0,0,1,3,2,60.0
Renato Kayser,BRA,FW,Fortaleza,28-243,1996,11.9,2,1,0,30,23,6,2,2,7,0,0,0,37,25,68,26.9
