Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
John Kennedy,BRA,"FW,MF",Fluminense,22-152,2002,7.3,1,0,0,15,16,2,2,0,3,0,0,0,12,10,20,33.3
Keno,BRA,"FW,MF",Fluminense,35-037,1989,10.8,3,0,0,13,19,3,31,8,14,0,0,0,33,6,7,46.2
Kleiton,BRA,FW,Juventude,25-177,1999,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,33.3
Gabriel Knesowitsch,BRA,DF,Cuiabá,20-365,2003,2.2,0,0,0,0,4,0,0,3,5,0,0,0,3,4,6,40.0
Benjamín Kuscevic,CHI,DF,Fortaleza,28-168,1996,13.6,5,1,1,9,3,1,1,14,14,0,0,0,34,46,26,63.9
Matías Lacava,VEN,"FW,MF",Atl Goianiense,21-359,2002,2.3,0,0,0,5,3,0,11,1,3,0,0,0,6,0,3,0.0
Derik Lacerda,BRA,"FW,MF",Cuiabá,25-020,1999,11.4,5,0,0,16,28,2,6,2,8,0,0,0,31,24,18,57.1
Ignacio Laquintana,URU,"FW,MF",Red Bull Bragantino,25-259,1999,3.1,1,0,0,5,4,1,6,3,1,0,0,0,15,2,1,66.7
Lawan,BRA,FW,Vitória,19-145,2005,1.2,1,0,0,4,3,0,0,0,0,0,0,0,4,8,9,47.1
Lázaro,BRA,"FW,MF",Palmeiras,22-219,2002,8.5,0,0,0,8,13,1,14,0,3,0,0,0,26,7,15,31.8
Leandrinho,BRA,"DF,FW",Vasco da Gama,19-214,2005,3.3,0,0,0,4,7,0,9,1,5,0,0,0,16,3,4,42.9
Mauricio Lemos,URU,DF,Atlético Mineiro,28-294,1995,3.2,3,0,0,10,1,0,0,2,2,0,0,0,8,7,5,58.3
Willean Lepo,BRA,DF,Vitória,27-275,1997,18.0,4,0,0,15,19,2,48,27,39,0,0,0,96,30,30,50.0
Jamal Lewis,NIR,DF,São Paulo,26-266,1998,1.0,0,0,0,0,0,0,6,0,1,0,0,0,2,2,1,66.7
Lima,BRA,"MF,FW",Fluminense,28-128,1996,12.0,5,1,1,18,31,1,17,14,9,0,0,0,63,9,15,37.5
Leonardo Linck,BRA,GK,Ath Paranaense,23-228,2001,13.6,0,1,0,0,1,0,0,0,0,0,0,0,10,3,0,100.0
Lincoln,BRA,"MF,FW",Red Bull Bragantino,25-345,1998,12.0,3,0,0,11,32,1,57,8,16,0,0,0,58,5,11,31.3
Liziero,BRA,"MF,DF",São Paulo,26-253,1998,1.9,1,0,0,9,4,0,4,0,7,0,0,0,10,1,2,33.3
Marcelo Lomba,BRA,GK,Palmeiras,37-304,1986,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Santiago Longo,ARG,MF,São Paulo,26-188,1998,0.9,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0.0
Bruno Lopes,BRA,FW,Vasco da Gama,17-084,2007,0.1,1,0,0,3,0,0,0,0,1,0,0,0,0,1,1,50.0
José López,ARG,FW,Palmeiras,23-316,2000,17.8,7,0,0,31,23,15,10,3,6,0,0,0,39,59,61,49.2
Lorran,BRA,"MF,FW",Flamengo,18-105,2006,7.4,0,0,0,11,6,2,26,2,14,0,0,0,30,4,10,28.6
Vágner Love,BRA,"FW,MF",Atl Goianiense,40-128,1984,2.0,1,0,0,1,3,0,2,1,0,0,0,0,5,4,9,30.8
Lucão,BRA,GK,Red Bull Bragantino,23-234,2001,6.0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,100.0
Ayrton Lucas,BRA,DF,Flamengo,27-120,1997,19.5,3,0,0,16,27,0,66,13,19,0,1,0,105,25,26,49.0
Jean Lucas,BRA,MF,Bahia,26-117,1998,26.1,5,0,0,35,42,2,13,17,24,0,0,0,127,16,20,44.4
João Lucas,BRA,DF,Juventude,26-222,1998,20.5,5,1,1,27,19,1,90,22,34,0,0,0,106,23,16,59.0
Luciano,BRA,"MF,FW",São Paulo,31-152,1993,18.9,12,1,1,23,33,5,6,5,13,1,0,0,83,12,18,40.0
Jan Lucumí González,COL,"FW,MF",Fluminense,20-249,2004,1.0,2,1,1,2,5,1,3,1,0,0,0,0,2,0,0,
Luighi,BRA,"MF,FW",Palmeiras,18-170,2006,0.2,0,0,0,2,2,0,0,0,0,0,0,0,1,1,3,25.0
André Luis,BRA,"FW,MF",Cuiabá,27-179,1997,4.8,3,0,0,8,14,2,3,1,6,0,0,0,15,11,19,36.7
Victor Luis,BRA,DF,Vasco da Gama,31-116,1993,4.4,3,1,0,10,10,0,19,6,9,0,0,0,17,8,7,53.3
David Luiz,BRA,DF,Flamengo,37-178,1987,15.5,4,0,0,18,7,0,6,12,7,0,1,0,47,35,13,72.9
Lyanco,BRA,DF,Atlético Mineiro,27-259,1997,6.0,5,1,1,17,2,0,9,15,7,0,0,0,33,12,7,63.2
Lyncon,BRA,DF,Vasco da Gama,19-163,2005,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Machado,BRA,MF,Cruzeiro,28-271,1996,1.9,2,0,0,7,3,0,3,5,2,0,0,0,11,2,0,100.0
Machado,BRA,MF,Vitória,28-271,1996,5.8,1,0,0,6,7,1,28,6,6,0,0,0,15,3,5,37.5
João Machado Cruz,BRA,MF,Ath Paranaense,18-158,2006,5.1,2,0,0,9,3,0,33,2,3,0,0,0,22,4,4,50.0
Imanol Machuca,ARG,"FW,MF",Fortaleza,24-276,2000,4.8,0,0,0,4,7,0,29,0,6,0,0,0,25,3,8,27.3
Guilherme Madruga,BRA,"MF,FW",Cuiabá,23-341,2000,1.2,2,0,0,6,2,0,2,1,2,0,0,0,7,4,3,57.1
Mádson,BRA,DF,Ath Paranaense,32-278,1992,9.6,3,0,0,6,11,1,24,12,5,0,0,0,25,31,23,57.4
Talles Magno,BRA,"MF,FW",Corinthians,22-113,2002,2.3,2,0,0,7,5,2,0,2,2,0,0,0,12,6,5,54.5
Maguinho,BRA,DF,Atl Goianiense,31-285,1993,15.1,3,1,0,27,13,2,51,15,12,1,2,0,59,26,23,53.1
Caio Maia,BRA,FW,Atlético Mineiro,19-199,2005,0.2,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,100.0
Pablo Maia,BRA,MF,São Paulo,22-281,2002,2.9,0,0,0,6,4,0,0,0,2,0,0,0,13,1,3,25.0
Thiago Maia,BRA,MF,Internacional,27-208,1997,17.6,3,0,0,22,10,2,5,26,28,0,1,0,117,34,28,54.8
Walisson Maia,BRA,DF,Criciúma,33-057,1991,9.5,4,0,0,13,3,0,0,7,8,0,1,0,23,25,12,67.6
Maicon,BRA,DF,Vasco da Gama,36-033,1988,22.9,4,0,0,11,7,1,11,26,18,0,0,0,78,67,32,67.7
Hugo Mallo,ESP,DF,Internacional,33-117,1991,4.0,2,0,0,3,1,1,11,4,7,0,0,0,12,3,6,33.3
Léo Mana,BRA,DF,Corinthians,20-194,2004,2.3,1,0,0,3,1,0,5,3,3,0,1,0,8,1,3,25.0
Eros Mancuso,ARG,DF,Fortaleza,25-183,1999,3.6,2,1,1,9,2,0,6,2,5,0,0,0,16,0,1,0.0
Luis Mandaca,BRA,"MF,FW",Juventude,23-015,2001,6.6,4,0,0,13,11,0,5,4,8,0,0,0,22,10,17,37.0
Manoel,BRA,DF,Fluminense,34-234,1990,7.5,2,0,0,9,4,0,0,4,4,0,0,0,22,8,18,30.8
Fernando Marçal,BRA,DF,Botafogo (RJ),35-241,1989,10.0,5,0,0,21,12,1,52,21,13,0,1,0,35,23,14,62.2
Dé Marcão,BRA,DF,Atl Goianiense,23-155,2001,0.8,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,100.0
Marcelinho,BRA,"FW,MF",Juventude,21-311,2002,9.6,2,0,0,6,28,5,29,10,6,0,0,0,45,7,12,36.8
Marcelo,BRA,DF,Fluminense,36-158,1988,11.2,3,0,0,12,15,0,53,8,18,0,0,0,59,0,8,0.0
João Marcelo,BRA,DF,Cruzeiro,24-126,2000,22.9,7,1,0,16,10,1,1,33,21,0,0,0,82,69,41,62.7
Agustín Marchesín,ARG,GK,Grêmio,36-215,1988,20.0,3,0,0,0,4,0,0,0,0,0,0,0,9,6,0,100.0
Zé Marcos,BRA,DF,Juventude,26-259,1998,18.3,11,2,2,18,20,0,1,14,15,0,0,0,70,48,24,66.7
Erick Marcus,BRA,"FW,MF",Vasco da Gama,20-230,2004,1.9,1,0,0,2,6,0,3,2,4,0,0,0,17,2,4,33.3
Mariano,BRA,DF,Atlético Mineiro,38-116,1986,5.7,2,0,0,7,4,0,9,3,9,0,1,0,27,7,3,70.0
Marinho,BRA,FW,Fortaleza,34-141,1990,8.9,3,1,0,23,34,8,36,4,10,0,0,0,36,5,10,33.3
Marlon,BRA,DF,Cruzeiro,27-150,1997,18.1,1,2,0,25,10,0,52,19,26,0,0,0,79,20,19,51.3
Marlon,BRA,DF,Fluminense,29-040,1995,3.9,1,0,0,5,2,0,0,3,4,0,0,0,13,15,7,68.2
Marquinhos,BRA,"FW,DF",Fluminense,21-193,2003,12.9,2,0,0,16,31,1,50,10,11,0,0,0,46,15,22,40.5
Juan Martín Lucero,ARG,FW,Fortaleza,32-322,1991,17.6,7,0,0,30,24,7,4,0,8,0,0,0,40,11,43,20.4
Martinelli,BRA,"MF,DF",Fluminense,23-160,2001,20.9,6,0,0,31,18,0,6,14,19,1,0,0,93,17,19,47.2
Adriano Martins,BRA,DF,Atl Goianiense,27-199,1997,25.6,5,0,0,26,11,2,6,45,26,0,1,0,89,40,28,58.8
Matheus Martins,BRA,"MF,FW",Botafogo (RJ),21-093,2003,3.5,0,0,0,4,13,4,6,5,4,0,0,0,12,1,5,16.7
Gustavo Martins Santos,BRA,DF,Grêmio,22-067,2002,14.8,1,1,0,15,7,1,1,15,14,0,0,1,57,38,15,71.7
Gonzalo Mastriani,URU,FW,Ath Paranaense,31-172,1993,9.7,0,0,0,11,9,3,3,3,7,0,0,0,39,29,30,49.2
Fellipe Mateus,BRA,"MF,FW",Criciúma,33-248,1991,16.1,4,0,0,20,42,2,28,12,12,0,1,0,76,30,26,53.6
Matheusinho,BRA,"MF,FW",Vitória,26-365,1997,21.8,5,0,0,19,65,3,74,22,24,0,0,0,112,13,30,30.2
Matheusinho,BRA,MF,Criciúma,26-249,1998,14.1,3,0,0,13,24,2,37,9,10,0,0,0,85,2,16,11.1
Matheuzinho,BRA,DF,Corinthians,24-039,2000,16.9,2,0,0,14,16,2,60,19,31,1,0,0,57,8,12,40.0
Ricardo Mathias,BRA,"FW,MF",Internacional,18-084,2006,0.8,2,0,0,4,1,0,3,1,0,0,0,0,3,6,6,50.0
Mauricio,BRA,MF,Internacional,23-148,2001,4.2,1,0,0,4,6,0,14,1,5,0,0,0,22,0,10,0.0
Mauricio,BRA,MF,Palmeiras,23-148,2001,8.8,1,0,0,6,15,0,23,4,3,2,0,0,32,6,10,37.5
Max,BRA,"FW,MF",Atl Goianiense,22-111,2002,2.9,2,0,0,7,8,2,11,0,6,1,0,0,17,3,6,33.3
Max,BRA,MF,Cuiabá,23-158,2001,11.3,1,0,0,7,10,0,43,13,9,0,0,0,51,13,15,46.4
Maycon,BRA,MF,Corinthians,27-094,1997,0.5,1,0,0,1,0,0,0,0,0,0,0,0,3,3,1,75.0
Mayk,BRA,DF,Grêmio,25-047,1999,2.9,0,0,0,0,0,0,3,3,4,0,0,0,16,7,3,70.0
Mayke,BRA,DF,Palmeiras,31-342,1992,9.6,3,0,0,12,7,2,29,22,17,0,0,0,56,17,12,58.6
Gary Medel,CHI,DF,Vasco da Gama,37-075,1987,1.2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,1,0.0
Felipe Melo,BRA,DF,Fluminense,41-113,1983,4.6,3,0,0,5,4,0,0,7,3,0,0,0,14,12,4,75.0
Memphis,NED,"FW,MF",Corinthians,30-247,1994,1.5,0,0,0,1,6,1,2,0,1,0,0,0,5,0,1,0.0
Douglas Mendes,BRA,DF,Red Bull Bragantino,20-126,2004,14.3,2,0,0,24,2,1,9,17,17,0,0,0,51,37,18,67.3
Matheus Mendes,BRA,GK,Atlético Mineiro,25-221,1999,11.1,0,0,0,0,3,0,0,0,0,0,0,0,11,1,0,100.0
Nathan Mendes,BRA,DF,Red Bull Bragantino,22-059,2002,12.4,6,0,0,17,12,1,16,11,15,0,0,0,68,15,16,48.4
Vinicius Mendonça,BRA,"FW,MF",Red Bull Bragantino,20-240,2004,3.0,1,0,0,3,14,0,9,1,7,1,0,0,19,5,7,41.7
Jean Meneses,CHI,"FW,MF",Vasco da Gama,31-215,1993,2.1,0,0,0,0,2,0,5,4,3,0,0,0,11,0,1,0.0
Gabriel Menino,BRA,"MF,FW",Palmeiras,24-018,2000,10.4,6,1,0,24,20,4,59,10,16,0,0,0,44,11,8,57.9
Gabriel Mercado,ARG,DF,Internacional,37-213,1987,13.2,6,0,0,8,5,0,1,10,6,0,0,0,43,23,24,48.9
Higor Meritão,BRA,MF,Criciúma,30-116,1994,10.8,3,0,0,17,12,0,2,22,16,0,0,0,70,4,5,44.4
Michael,BRA,FW,Flamengo,28-219,1996,1.2,0,0,0,1,3,0,1,1,0,1,0,0,1,0,2,0.0
Carlos Miguel,BRA,GK,Corinthians,26-008,1998,6.0,3,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0
Luis Miguel,BRA,"MF,FW",Vitória,19-256,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Lucas Mineiro,BRA,MF,Cuiabá,28-236,1996,21.5,5,0,0,46,18,1,0,8,28,0,0,0,82,32,23,58.2
Moises,BRA,FW,Fortaleza,28-045,1996,7.6,0,0,0,2,5,4,3,4,3,0,0,0,30,15,13,53.6
Miguel Monsalve,COL,"FW,MF",Grêmio,20-233,2004,7.3,1,1,0,9,20,1,6,0,4,0,0,0,25,1,7,12.5
Jacob Montes,NCA,"FW,MF",Botafogo (RJ),25-363,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
João Moreira,POR,"DF,MF",São Paulo,20-149,2004,1.9,0,0,0,3,3,0,2,3,2,0,0,0,4,1,0,100.0
Aníbal Moreno,ARG,MF,Palmeiras,25-157,1999,21.9,5,0,0,22,24,1,14,37,29,0,0,0,138,16,21,43.2
Gabriel Moscardo,BRA,MF,Corinthians,19-019,2005,0.9,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,75.0
Henry Mosquera,COL,"FW,MF",Red Bull Bragantino,22-337,2001,19.2,4,0,0,26,22,9,34,7,10,0,0,0,75,14,35,28.6
Gustavo Mosquito,BRA,FW,Vitória,27-040,1997,3.7,1,0,0,2,7,1,7,2,4,0,0,0,15,0,4,0.0
Gustavo Mosquito,BRA,FW,Corinthians,27-040,1997,4.5,1,0,0,5,7,0,15,3,4,0,0,0,18,3,4,42.9
Jean Mota,BRA,MF,Vitória,31-002,1993,4.1,0,0,0,6,6,1,31,0,2,0,0,0,21,4,6,40.0
Hugo Moura,BRA,MF,Vasco da Gama,26-288,1998,17.1,5,1,0,38,12,0,14,14,41,0,0,0,73,12,7,63.2
Lucas Moura,BRA,"FW,MF",São Paulo,32-065,1992,18.0,3,0,0,19,45,0,33,15,9,0,0,0,81,28,22,56.0
Mycael,BRA,GK,Ath Paranaense,20-219,2004,6.4,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,
Léo Naldi,BRA,MF,Vitória,23-060,2001,11.6,5,0,0,20,16,0,8,16,24,0,0,0,49,16,14,53.3
Matheus Nascimento,BRA,FW,Botafogo (RJ),20-228,2004,0.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
Nata,BRA,DF,Grêmio,23-134,2001,5.6,1,0,0,2,2,0,0,7,4,0,0,0,12,10,10,50.0
Nathan,BRA,DF,Internacional,23-042,2001,0.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
Nathan,BRA,"FW,MF",Grêmio,28-218,1996,3.6,1,0,0,3,5,2,2,2,2,0,0,0,10,4,11,26.7
Kaiky Naves,BRA,DF,Palmeiras,22-162,2002,8.1,1,0,0,17,1,0,0,17,14,0,0,0,25,25,25,50.0
Nenê,BRA,"MF,FW",Juventude,43-090,1981,14.8,3,0,0,14,35,3,134,4,8,0,0,0,48,6,16,27.3
Neris,BRA,DF,Cruzeiro,32-122,1992,3.4,0,0,0,10,2,1,0,3,3,0,0,0,15,6,5,54.5
Neris,BRA,DF,Vitória,32-122,1992,8.1,1,1,0,8,1,0,0,8,10,0,0,0,26,19,16,54.3
Rodrigo Nestor,BRA,"MF,FW",São Paulo,24-069,2000,9.4,3,0,0,11,9,4,52,8,8,1,0,0,49,4,1,80.0
José Vitor Silva Neves,BRA,"MF,FW",Ath Paranaense,24-168,2000,2.0,2,0,0,5,2,0,3,2,4,0,0,0,11,10,8,55.6
Newton,BRA,MF,Criciúma,24-219,2000,18.7,3,0,0,39,15,0,30,22,24,0,0,0,73,25,29,46.3
Nikão,BRA,"FW,MF",Ath Paranaense,32-080,1992,10.2,0,0,0,5,21,2,44,6,12,0,0,0,53,10,17,37.0
Nonato,BRA,MF,Fluminense,26-228,1998,2.3,1,0,0,1,5,0,1,2,5,0,0,0,12,2,1,66.7
Gustavo Nunes,BRA,"FW,MF",Grêmio,18-332,2005,13.8,5,0,0,13,29,2,22,2,12,0,0,0,66,4,10,28.6
Cauly Oliveira Souza,BRA,"MF,FW",Bahia,29-032,1995,24.0,1,0,0,19,25,4,74,6,5,0,0,0,58,5,13,27.8
Leo Ortiz,BRA,"MF,DF",Flamengo,28-288,1996,15.2,2,0,0,7,4,0,5,14,10,0,0,0,64,32,13,71.1
Osvaldo,BRA,"MF,FW",Vitória,37-189,1987,11.9,1,0,0,14,25,1,45,6,7,0,1,0,53,3,6,33.3
Otávio,BRA,MF,Atlético Mineiro,30-166,1994,15.9,1,0,0,22,13,0,6,20,21,0,0,0,78,21,20,51.2
Luis Oyama,BRA,MF,Juventude,27-261,1997,6.5,2,0,0,7,8,0,4,11,8,0,0,0,44,3,11,21.4
Pablo,BRA,"FW,MF",Ath Paranaense,32-116,1992,10.9,5,0,0,21,5,3,3,2,8,0,0,0,35,26,43,37.7
Pablo,BRA,DF,Botafogo (RJ),33-118,1991,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,100.0
Juan Pablo,BRA,DF,Cuiabá,22-175,2002,2.8,1,0,0,5,0,0,6,2,7,0,1,0,13,0,3,0.0
Ruan Pablo,BRA,MF,Bahia,16-086,2008,0.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,
Bruno Pacheco,BRA,DF,Fortaleza,32-314,1991,12.7,2,0,0,12,18,0,16,14,16,0,0,0,57,32,17,65.3
Brahian Palacios,COL,"DF,FW",Atlético Mineiro,21-328,2002,7.7,3,0,0,12,9,3,26,5,7,2,0,0,30,3,9,25.0
Helibelton Palacios,COL,DF,Cruzeiro,31-128,1993,1.0,0,0,0,0,0,0,1,3,0,0,0,0,2,1,3,25.0
Sergio Palacios,COL,DF,Red Bull Bragantino,19-246,2005,0.3,1,0,0,2,1,0,0,1,0,0,0,0,1,0,0,
Mateus Pasinato,BRA,GK,Cuiabá,32-111,1992,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Alan Patrick,BRA,"MF,FW",Internacional,33-157,1991,12.0,3,0,0,17,17,0,70,1,11,0,0,0,51,4,19,17.4
Patryck,BRA,"DF,FW",São Paulo,21-273,2003,4.3,1,0,0,6,4,1,13,5,5,0,0,0,14,3,6,33.3
Patrick de Paula,BRA,MF,Criciúma,25-039,1999,2.7,1,0,0,4,3,0,0,3,6,0,0,0,21,2,1,66.7
Patrick de Paula,BRA,"MF,FW",Botafogo (RJ),25-039,1999,0.3,2,0,0,3,0,0,0,1,0,0,0,0,3,0,1,0.0
Paulinho,BRA,"FW,MF",Atlético Mineiro,24-094,2000,19.9,3,1,0,10,18,9,13,4,13,1,0,0,82,10,26,27.8
Paulinho,BRA,MF,Corinthians,36-084,1988,1.3,0,0,0,1,3,0,0,0,5,0,0,0,6,6,4,60.0
Caio Paulista,BRA,"DF,FW",Palmeiras,26-159,1998,7.1,1,1,0,12,7,1,27,5,10,0,0,0,46,7,7,50.0
Cristian Pavón,ARG,"FW,MF",Grêmio,28-270,1996,9.9,3,0,0,8,6,1,47,7,6,0,0,0,43,14,21,40.0
Dimitri Payet,FRA,"MF,FW",Vasco da Gama,37-202,1987,9.8,0,0,0,8,14,2,71,5,8,0,0,0,40,3,2,60.0
Pedrão,BRA,DF,Atl Goianiense,31-304,1992,6.1,3,0,0,8,4,0,0,1,7,0,0,0,21,19,7,73.1
Pedrinho,BRA,"MF,DF",Atlético Mineiro,26-187,1998,2.3,1,0,0,1,4,0,4,1,5,1,0,0,11,3,3,50.0
Pedro,BRA,FW,Flamengo,27-119,1997,18.4,3,0,0,14,27,3,2,6,5,1,0,0,28,28,35,44.4
João Pedro,BRA,"FW,MF",Cruzeiro,21-258,2003,0.9,0,0,0,0,3,0,1,2,0,0,0,0,4,2,2,50.0
João Pedro,BRA,MF,Vasco da Gama,19-181,2005,4.8,0,0,0,7,4,1,1,4,12,0,0,0,17,10,11,47.6
João Pedro,BRA,DF,Corinthians,20-291,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
João Pedro,ITA,FW,Grêmio,32-222,1992,6.4,0,0,0,14,15,0,0,1,0,0,0,0,7,17,24,41.5
João Pedro,BRA,DF,Grêmio,27-337,1996,21.9,3,0,0,8,9,1,35,11,15,0,2,0,96,24,22,52.2
João Pedro Pepê,BRA,MF,Grêmio,26-285,1998,11.1,1,1,0,17,26,1,6,15,20,0,0,0,66,11,10,52.4
Peixoto,BRA,MF,Juventude,27-109,1997,0.2,1,0,0,1,0,0,1,0,2,0,0,0,2,0,0,
Léo Pelé,BRA,DF,Vasco da Gama,28-225,1996,22.0,3,0,0,15,10,1,3,19,12,0,0,0,62,23,21,52.3
Carlos de Pena,URU,MF,Bahia,32-220,1992,7.0,5,0,0,9,7,0,51,14,9,0,0,0,42,7,3,70.0
Fabrizio Peralta,PAR,"MF,FW",Cruzeiro,22-076,2002,1.0,1,0,0,6,0,0,1,0,3,0,0,0,10,4,2,66.7
Léo Pereira,BRA,DF,Flamengo,28-260,1996,17.3,5,0,0,14,12,1,21,12,20,0,1,0,55,25,22,53.2
Matheus Pereira,BRA,"FW,MF",Cruzeiro,28-165,1996,24.5,7,0,0,26,78,7,130,7,14,0,0,0,87,9,22,29.0
Yago Pikachu,BRA,"FW,MF",Fortaleza,32-134,1992,16.3,5,0,0,9,37,4,42,9,13,0,0,0,65,3,14,17.6
Joaquín Piquerez,URU,DF,Palmeiras,26-054,1998,14.6,2,0,0,10,19,0,79,13,14,0,0,0,71,13,7,65.0
Rafael Pires,BRA,GK,São Paulo,35-116,1989,18.0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,0,100.0
Lucas Piton,BRA,DF,Vasco da Gama,24-008,2000,23.1,4,0,0,21,10,0,142,31,31,0,0,0,93,26,24,52.0
Isidro Pitta,PAR,FW,Cuiabá,25-064,1999,23.3,4,0,0,23,25,23,15,1,3,2,0,0,40,39,46,45.9
Gonzalo Plata,ECU,FW,Flamengo,23-351,2000,1.8,0,0,0,6,1,2,2,1,2,0,0,0,8,2,4,33.3
Tomas Pochettino,ARG,MF,Fortaleza,28-259,1996,15.6,3,0,0,16,17,3,111,5,8,1,1,0,64,9,21,30.0
Mateo Ponte,URU,DF,Botafogo (RJ),21-146,2003,10.1,2,0,0,21,5,2,34,18,23,0,0,0,39,13,6,68.4
Werik Popó,BRA,FW,Criciúma,23-000,2001,0.1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0.0
Werik Popó,BRA,FW,Juventude,23-000,2001,0.5,2,1,1,4,0,0,0,0,0,0,0,0,2,2,1,66.7
